医院,姓名,科室,评分,擅长,简介,医疗服务
浙江大学医学院附属邵逸夫医院,范顺武,骨科,3.7,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,方向前,骨科,3.6,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,黄悦,骨科,3.5,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,马建军,骨科,3.7,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,施培华,骨科,3.6,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,万双林,骨科,3.6,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,徐文斌,骨科,3.5,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,赵凤东,骨科,3.8,骨关节疾病、脊柱外科、创伤骨科、人工关节置换,主任医师，骨科专科，从事骨科临床工作多年。,orthopedics
浙江大学医学院附属邵逸夫医院,楼岑,核医学科,3.4,核医学科常见病、多发病诊治,主任医师，核医学科专科，从事临床工作多年，具有丰富的临床经验。,radiology/ CT scans
浙江大学医学院附属邵逸夫医院,陈恩国,呼吸与危重症医学科,3.5,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,蒋汉梁,呼吸与危重症医学科,3.5,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,应可净,呼吸与危重症医学科,3.7,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,赵兴,脊柱外科,3.5,脊柱外科常见病、多发病诊治,主任医师，脊柱外科专科，从事临床工作多年，具有丰富的临床经验。,orthopedics
浙江大学医学院附属邵逸夫医院,郑钦象,角膜科,3.6,角膜科常见病、多发病诊治,主任医师，角膜科专科，从事临床工作多年，具有丰富的临床经验。,routine health screening
浙江大学医学院附属邵逸夫医院,陈炜,精神科,3.6,精神科常见病、多发病诊治,主任医师，精神科专科，从事临床工作多年，具有丰富的临床经验。,routine health screening
浙江大学医学院附属邵逸夫医院,唐劲松,精神科,4.1,精神科常见病、多发病诊治,主任医师，精神科专科，从事临床工作多年，具有丰富的临床经验。,routine health screening
浙江大学医学院附属邵逸夫医院,吴皓,精神科,3.7,精神科常见病、多发病诊治,主任医师，精神科专科，从事临床工作多年，具有丰富的临床经验。,routine health screening
浙江大学医学院附属邵逸夫医院,吴涛,康复科,3.4,神经康复、骨科康复、疼痛康复,主任医师，康复科专科，在康复治疗方面有丰富经验。,Rehabilitation & Physiotherapy treatment
浙江大学医学院附属邵逸夫医院,盛列平,口腔科,3.5,龋病、牙髓病、牙周病,主任医师，口腔科专科，在口腔疾病诊治方面有丰富经验。,dental treatment
浙江大学医学院附属邵逸夫医院,谢鑫友,临床检验,3.4,临床检验常见病、多发病诊治,主任医师，临床检验专科，从事临床工作多年，具有丰富的临床经验。,routine health screening
浙江大学医学院附属邵逸夫医院,田素明,麻醉科,3.7,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,王平,麻醉科,3.6,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,谢俊然,麻醉科,3.7,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,严春燕,麻醉科,3.7,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,俞欣,麻醉科,3.6,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,周大春,麻醉科,3.7,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,祝继洪,麻醉科,3.7,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。,routine health screening
浙江大学医学院附属邵逸夫医院,陈艺成,泌尿外科,3.6,泌尿系结石、前列腺疾病、泌尿系肿瘤,主任医师，泌尿外科专科，在泌尿外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,丁国庆,泌尿外科,3.6,泌尿系结石、前列腺疾病、泌尿系肿瘤,主任医师，泌尿外科专科，在泌尿外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,李恭会,泌尿外科,3.6,泌尿系结石、前列腺疾病、泌尿系肿瘤,主任医师，泌尿外科专科，在泌尿外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,许力为,泌尿外科,3.5,泌尿系结石、前列腺疾病、泌尿系肿瘤,主任医师，泌尿外科专科，在泌尿外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,余燕岚,泌尿外科,3.5,泌尿系结石、前列腺疾病、泌尿系肿瘤,主任医师，泌尿外科专科，在泌尿外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,韩咏梅,免疫科,3.3,类风湿关节炎、系统性红斑狼疮、痛风,主任医师，风湿免疫专科，在风湿免疫疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,谢冲,男科,3.5,男科常见病、多发病诊治,主任医师，男科专科，从事临床工作多年，具有丰富的临床经验。,routine health screening
浙江大学医学院附属邵逸夫医院,董雪红,内分泌科,3.5,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,李红,内分泌科,3.6,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,李霖,内分泌科,3.5,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,吴芳,内分泌科,3.5,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,张楠,内分泌科,3.6,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,郑芬萍,内分泌科,3.5,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,周嘉强,内分泌科,3.6,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。,routine health screening
浙江大学医学院附属邵逸夫医院,李建华,盆底功能康复,5.0,盆底功能康复常见病、多发病诊治,主任医师，盆底功能康复专科，从事临床工作多年，具有丰富的临床经验。,Rehabilitation & Physiotherapy treatment
浙江大学医学院附属邵逸夫医院,程浩,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。,hair transplant; skin care
浙江大学医学院附属邵逸夫医院,何剑萍,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。,hair transplant; skin care
浙江大学医学院附属邵逸夫医院,叶俊,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。,hair transplant; skin care
浙江大学医学院附属邵逸夫医院,虞海燕,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。,hair transplant; skin care
浙江大学医学院附属邵逸夫医院,周强,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。,hair transplant; skin care
浙江大学医学院附属邵逸夫医院,朱可建,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。,hair transplant; skin care
浙江大学医学院附属邵逸夫医院,蔡小燕,普外科,3.6,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,蔡秀军,普外科,3.9,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,曹利平,普外科,3.8,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,陈定伟,普外科,3.9,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,黄迪宇,普外科,3.6,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,蒋智军,普外科,3.7,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,李立波,普外科,3.7,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,梁岳龙,普外科,3.6,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,林辉,普外科,3.7,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,彭淑牖,普外科,3.7,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,钱浩然,普外科,3.6,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
浙江大学医学院附属邵逸夫医院,汪勇,普外科,3.6,胃肠外科、肝胆胰外科、甲状腺乳腺外科,主任医师，普外科专科，在普外科疾病诊治方面有丰富经验。,robotic surgery
